"","Location","Transect","Quadrat","Record_location","Canopy_cover","Leaf_litter_cover","Live_plant_cover","Species","Age","Condition","Recruitment","Multi_stemmed","Height_.m.","Average_height","Height_variation","DBH","Average_DBH","DBH_variation","Cone_presence","Cone_number","Ort_number","Ort_colour","Latitude","Longitude","Year_measured","Fire_freq","Last_burn","TSF","FPC","Precip","Temp","TWI"
"108","Deongwar","DB1",40,"out",NA,NA,NA,"torulosa","mature","alive","basal",1,2.28,1.2,2.3328,13.369,13.369,0,"N",0,NA,NA,-27.317772,152.2245911,2022,3,2019,3,58.8388900756836,49.2017135620117,410.317687988281,6.79016923904419
"109","Deongwar","DB1",40,"out",NA,NA,NA,"torulosa","sapling","alive","none",0,1.1,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.317772,152.2245911,2022,3,2019,3,58.8388900756836,49.2017135620117,410.317687988281,6.79016923904419
"110","Deongwar","DB1",40,"out",NA,NA,NA,"torulosa","sapling","alive","none",0,1.28,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.317772,152.2245911,2022,3,2019,3,58.8388900756836,49.2017135620117,410.317687988281,6.79016923904419
"111","Deongwar","DB1",40,"out",NA,NA,NA,"torulosa","sapling","alive","none",0,1.15,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.317772,152.2245911,2022,3,2019,3,58.8388900756836,49.2017135620117,410.317687988281,6.79016923904419
"112","Deongwar","DB1",40,"out",NA,NA,NA,"torulosa","sapling","alive","none",0,1.04,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.317772,152.2245911,2022,3,2019,3,58.8388900756836,49.2017135620117,410.317687988281,6.79016923904419
"113","Deongwar","DB1",40,"out",NA,NA,NA,"torulosa","seedling","alive","none",0,0.54,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.317772,152.2245911,2022,3,2019,3,58.8388900756836,49.2017135620117,410.317687988281,6.79016923904419
"114","Deongwar","DB1",40,"out",NA,NA,NA,"torulosa","seedling","alive","none",0,0.79,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.317772,152.2245911,2022,3,2019,3,58.8388900756836,49.2017135620117,410.317687988281,6.79016923904419
"115","Deongwar","DB1",40,"out",NA,NA,NA,"torulosa","seedling","alive","none",0,0.92,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.317772,152.2245911,2022,3,2019,3,58.8388900756836,49.2017135620117,410.317687988281,6.79016923904419
"116","Deongwar","DB1",40,"out",NA,NA,NA,"torulosa","seedling","alive","none",0,0.5,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.317772,152.2245911,2022,3,2019,3,58.8388900756836,49.2017135620117,410.317687988281,6.79016923904419
"117","Deongwar","DB1",40,"out",NA,NA,NA,"torulosa","seedling","alive","none",0,0.4,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.317772,152.2245911,2022,3,2019,3,58.8388900756836,49.2017135620117,410.317687988281,6.79016923904419
"118","Deongwar","DB1",40,"out",NA,NA,NA,"torulosa","seedling","alive","none",0,0.5,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.317772,152.2245911,2022,3,2019,3,58.8388900756836,49.2017135620117,410.317687988281,6.79016923904419
"119","Deongwar","DB1",40,"out",NA,NA,NA,"torulosa","seedling","alive","none",0,0.68,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.317772,152.2245911,2022,3,2019,3,58.8388900756836,49.2017135620117,410.317687988281,6.79016923904419
"120","Deongwar","DB1",40,"out",NA,NA,NA,"torulosa","seedling","alive","none",0,0.82,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.317772,152.2245911,2022,3,2019,3,58.8388900756836,49.2017135620117,410.317687988281,6.79016923904419
"121","Deongwar","DB1",40,"out",NA,NA,NA,"torulosa","seedling","alive","none",0,0.89,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.317772,152.2245911,2022,3,2019,3,58.8388900756836,49.2017135620117,410.317687988281,6.79016923904419
"122","Deongwar","DB1",40,"out",NA,NA,NA,"torulosa","seedling","alive","none",0,0.53,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.317772,152.2245911,2022,3,2019,3,58.8388900756836,49.2017135620117,410.317687988281,6.79016923904419
"123","Deongwar","DB1",40,"out",NA,NA,NA,"torulosa","seedling","alive","none",0,0.69,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.317772,152.2245911,2022,3,2019,3,58.8388900756836,49.2017135620117,410.317687988281,6.79016923904419
"124","Deongwar","DB2",0,"in",NA,NA,NA,"torulosa","mature","alive","trunk",1,10.42,4.91,22.8121,12.414,4.997666667,41.67725633,"N",0,NA,NA,-27.31878,152.22469,2022,3,2019,3,57.8388900756836,43.6146354675293,408.82568359375,6.28983926773071
"125","Deongwar","DB2",10,"in",NA,NA,NA,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.3188747,152.2247194,2022,3,2019,3,57.8388900756836,43.6146354675293,408.82568359375,6.28983926773071
"126","Deongwar","DB2",20,"out",NA,NA,NA,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.3189642,152.2247364,2022,3,2019,3,57.3111114501953,43.6146354675293,408.82568359375,6.28983926773071
"127","Deongwar","DB2",30,"in",NA,NA,NA,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.3180502,152.2247675,2022,3,2019,3,58.4222221374512,49.2017135620117,410.317687988281,7.37271070480347
"128","Deongwar","DB2",30,"out",NA,NA,NA,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.3180502,152.2247675,2022,3,2019,3,58.4222221374512,49.2017135620117,410.317687988281,7.37271070480347
"129","Deongwar","DB2",40,"in",NA,NA,NA,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.3191349,152.2248048,2022,3,2019,3,57.3111114501953,43.6146354675293,408.82568359375,7.00436019897461
"130","Deongwar","DB2",40,"out",NA,NA,NA,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.3191349,152.2248048,2022,3,2019,3,57.3111114501953,43.6146354675293,408.82568359375,7.00436019897461
"131","Deongwar","DB3",0,"in",NA,NA,NA,"torulosa","sapling","dead","basal",1,2.8,2.443333333,1.085433333,1.592,1.512,0.0128,"N",0,NA,NA,-27.31875,152.22723,2022,3,2019,3,61.0277786254883,43.6146354675293,408.82568359375,6.8717622756958
"132","Deongwar","DB3",0,"out",NA,NA,NA,"torulosa","sapling","alive","basal",1,2.1,1.67,0.3698,0.477,0.477,0,"N",0,NA,NA,-27.31875,152.22723,2022,3,2019,3,61.0277786254883,43.6146354675293,408.82568359375,6.8717622756958
"133","Deongwar","DB3",10,"in",NA,NA,NA,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.3187928,152.2273148,2022,3,2019,3,61.0277786254883,43.6146354675293,408.82568359375,6.8717622756958
"134","Deongwar","DB3",10,"out",NA,NA,NA,"torulosa","mature","alive","none",0,14,NA,NA,18.939,NA,NA,"N",0,NA,NA,-27.3187928,152.2273148,2022,3,2019,3,61.0277786254883,43.6146354675293,408.82568359375,6.8717622756958
"135","Deongwar","DB3",10,"out",NA,NA,NA,"torulosa","mature","dead","basal",1,2.4,1.786,0.14773,1.751,1.835333333,2.641086333,"N",0,NA,NA,-27.3187928,152.2273148,2022,3,2019,3,61.0277786254883,43.6146354675293,408.82568359375,6.8717622756958
"136","Deongwar","DB3",20,"in",NA,NA,NA,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.318826,152.227409,2022,3,2019,3,56.4333343505859,43.6146354675293,408.82568359375,6.8717622756958
"137","Deongwar","DB3",20,"out",NA,NA,NA,"torulosa","mature","dead","basal",1,1.25,4.005,15.18005,3.247,3.247,0,"N",0,NA,NA,-27.318826,152.227409,2022,3,2019,3,56.4333343505859,43.6146354675293,408.82568359375,6.8717622756958
"138","Deongwar","DB3",20,"out",NA,NA,NA,"torulosa","mature","dead","basal",1,2.99,2.99,0,1.592,1.751,0.050562,"N",0,NA,NA,-27.318826,152.227409,2022,3,2019,3,56.4333343505859,43.6146354675293,408.82568359375,6.8717622756958
"139","Deongwar","DB3",20,"out",NA,NA,NA,"torulosa","sapling","alive","none",0,2.2,NA,NA,1.496,NA,NA,"N",0,NA,NA,-27.318826,152.227409,2022,3,2019,3,56.4333343505859,43.6146354675293,408.82568359375,6.8717622756958
"140","Deongwar","DB3",20,"out",NA,NA,NA,"torulosa","mature","alive","basal",1,2.64,2.17,0.4418,3.979,2.7855,2.8488845,"N",0,NA,NA,-27.318826,152.227409,2022,3,2019,3,56.4333343505859,43.6146354675293,408.82568359375,6.8717622756958
"141","Deongwar","DB3",20,"out",NA,NA,NA,"torulosa","mature","dead","basal",1,2.1,2.946666667,3.097633333,0.796,1.697666667,1.679942333,"N",0,NA,NA,-27.318826,152.227409,2022,3,2019,3,56.4333343505859,43.6146354675293,408.82568359375,6.8717622756958
"142","Deongwar","DB3",30,"in",NA,NA,NA,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.3188612,152.2275024,2022,3,2019,3,61.4000015258789,43.6146354675293,408.82568359375,7.32973432540894
"143","Deongwar","DB3",30,"out",NA,NA,NA,"torulosa","mature","dead","basal",1,3.17,3.313333333,1.491633333,0.955,2.132333333,1.982426333,"N",0,NA,NA,-27.3188612,152.2275024,2022,3,2019,3,61.4000015258789,43.6146354675293,408.82568359375,7.32973432540894
"144","Deongwar","DB3",40,"in",NA,NA,NA,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.3188734,152.2276047,2022,3,2019,3,61.4000015258789,43.6146354675293,408.82568359375,6.88766145706177
"145","Deongwar","DB3",40,"out",NA,NA,NA,"torulosa","mature","dead","basal",1,3.5,2.7575,0.834425,1.75,2.08475,0.63983425,"N",0,NA,NA,-27.3188734,152.2276047,2022,3,2019,3,61.4000015258789,43.6146354675293,408.82568359375,6.88766145706177
"146","Deongwar","DB3",40,"out",NA,NA,NA,"torulosa","mature","dead","basal",1,1.7,1.785,0.253966667,0.318,1.421666667,3.446432333,"N",0,NA,NA,-27.3188734,152.2276047,2022,3,2019,3,61.4000015258789,43.6146354675293,408.82568359375,6.88766145706177
"147","Deongwar","DB3",40,"out",NA,NA,NA,"torulosa","sapling","dead","basal",1,2.16,2.1775,0.873091667,0.955,0.939,0.086628,"N",0,NA,NA,-27.3188734,152.2276047,2022,3,2019,3,61.4000015258789,43.6146354675293,408.82568359375,6.88766145706177
"148","Deongwar","DB3",40,"out",NA,NA,NA,"torulosa","sapling","dead","basal",1,0.74,1.23,0.4802,NA,0.637,0,"N",0,NA,NA,-27.3188734,152.2276047,2022,3,2019,3,61.4000015258789,43.6146354675293,408.82568359375,6.88766145706177
"149","Deongwar","DB3",40,"out",NA,NA,NA,"torulosa","sapling","dead","basal",1,1.69,1.55,0.0392,0.955,1.114,0.050562,"N",0,NA,NA,-27.3188734,152.2276047,2022,3,2019,3,61.4000015258789,43.6146354675293,408.82568359375,6.88766145706177
"150","Deongwar","DB3",40,"out",NA,NA,NA,"torulosa","mature","dead","basal",1,1.44,1.85,1.2181,0.255,1.018666667,1.749560333,"N",0,NA,NA,-27.3188734,152.2276047,2022,3,2019,3,61.4000015258789,43.6146354675293,408.82568359375,6.88766145706177
"151","Deongwar","DB4",0,"in",NA,NA,NA,"torulosa","mature","alive","basal",1,11,4.597142857,2.54273,3.82,2.864666667,2.624329467,"N",0,NA,NA,-27.32695,152.21842,2022,3,2019,3,58.7944450378418,44.0773849487305,411.073059082031,6.46088743209839
"152","Deongwar","DB4",0,"out",NA,NA,NA,"torulosa","mature","dead","basal",1,3.4,3.583333333,1.075833333,2.228,2.457666667,1.655616333,"N",0,NA,NA,-27.32695,152.21842,2022,3,2019,3,58.7944450378418,44.0773849487305,411.073059082031,6.46088743209839
"153","Deongwar","DB4",0,"out",NA,NA,NA,"torulosa","mature","alive","basal",1,3.2,2.05483871,0.205033333,2.546,1.581,0.789925,"N",0,NA,NA,-27.32695,152.21842,2022,3,2019,3,58.7944450378418,44.0773849487305,411.073059082031,6.46088743209839
"154","Deongwar","DB4",0,"out",NA,NA,NA,"torulosa","mature","dead","basal",1,2.8,2.54,0.1518,2.228,2.4192,0.6890432,"N",0,NA,NA,-27.32695,152.21842,2022,3,2019,3,58.7944450378418,44.0773849487305,411.073059082031,6.46088743209839
"155","Deongwar","DB4",0,"out",NA,NA,NA,"torulosa","mature","dead","basal",1,3.5,3.333333333,0.583333333,2.865,3.183,4.356604,"N",0,NA,NA,-27.32695,152.21842,2022,3,2019,3,58.7944450378418,44.0773849487305,411.073059082031,6.46088743209839
"156","Deongwar","DB4",10,"in",NA,NA,NA,"torulosa","mature","dead","basal",1,3.3,3.3,0,2.546,3.501,1.82405,"N",0,NA,NA,-27.3270409,152.2183677,2022,3,2019,3,59.3722229003906,44.0773849487305,411.073059082031,6.46088743209839
"157","Deongwar","DB4",10,"out",NA,NA,NA,"torulosa","mature","dead","basal",1,4.5,3.76,1.02675,2.865,2.7604,0.9326803,"N",0,NA,NA,-27.3270409,152.2183677,2022,3,2019,3,59.3722229003906,44.0773849487305,411.073059082031,6.46088743209839
"158","Deongwar","DB4",10,"out",NA,NA,NA,"torulosa","mature","dead","basal",1,3.17,3.7925,0.672225,1.91,2.94425,1.415877583,"N",0,NA,NA,-27.3270409,152.2183677,2022,3,2019,3,59.3722229003906,44.0773849487305,411.073059082031,6.46088743209839
"159","Deongwar","DB4",10,"out",NA,NA,NA,"torulosa","mature","dead","basal",1,2.2,2.82,1.922,2.546,2.6738,1.9553202,"N",0,NA,NA,-27.3270409,152.2183677,2022,3,2019,3,59.3722229003906,44.0773849487305,411.073059082031,6.46088743209839
"160","Deongwar","DB4",20,"in",NA,NA,NA,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.371212,152.2183205,2022,1,2012,10,64.2444458007812,44.9980239868164,417.500457763672,6.35699415206909
"161","Deongwar","DB4",20,"out",NA,NA,NA,"torulosa","mature","dead","basal",1,2.5,3.125,1.5625,1.719,2.26,4.609926667,"N",0,NA,NA,-27.371212,152.2183205,2022,1,2012,10,64.2444458007812,44.9980239868164,417.500457763672,6.35699415206909
"162","Deongwar","DB4",20,"out",NA,NA,NA,"torulosa","mature","dead","basal",1,1.7,2.55,1.445,1.91,3.2625,3.6585125,"N",0,NA,NA,-27.371212,152.2183205,2022,1,2012,10,64.2444458007812,44.9980239868164,417.500457763672,6.35699415206909
"163","Deongwar","DB4",30,"in",NA,NA,NA,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.3271962,152.2182637,2022,3,2019,3,64.1222229003906,44.0773849487305,411.073059082031,6.6522388458252
"164","Deongwar","DB4",30,"out",NA,NA,NA,"torulosa","mature","dead","basal",1,2.27,2.99,3.8113,1.273,2.015666667,1.654661333,"N",0,NA,NA,-27.3271962,152.2182637,2022,3,2019,3,64.1222229003906,44.0773849487305,411.073059082031,6.6522388458252
"165","Deongwar","DB4",30,"out",NA,NA,NA,"torulosa","mature","dead","basal",1,2.27,3.246666667,2.861633333,2.069,2.175333333,2.060536333,"N",0,NA,NA,-27.3271962,152.2182637,2022,3,2019,3,64.1222229003906,44.0773849487305,411.073059082031,6.6522388458252
"166","Deongwar","DB4",30,"out",NA,NA,NA,"torulosa","mature","dead","basal",1,2.24,3.09,3.3811,1.496,3.151333333,5.121097333,"N",0,NA,NA,-27.3271962,152.2182637,2022,3,2019,3,64.1222229003906,44.0773849487305,411.073059082031,6.6522388458252
"167","Deongwar","DB4",30,"out",NA,NA,NA,"torulosa","mature","dead","basal",1,0.24,2.04,6.48,NA,4.456,0,"N",0,NA,NA,-27.3271962,152.2182637,2022,3,2019,3,64.1222229003906,44.0773849487305,411.073059082031,6.6522388458252
"168","Deongwar","DB4",40,"in",NA,NA,NA,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.3272616,152.2181891,2022,3,2019,3,64.1222229003906,44.0773849487305,411.073059082031,6.76330041885376
"169","Deongwar","DB4",40,"out",NA,NA,NA,"torulosa","sapling","alive","none",1,1.65,1.65,0,0.637,0.637,0,"N",0,NA,NA,-27.3272616,152.2181891,2022,3,2019,3,64.1222229003906,44.0773849487305,411.073059082031,6.76330041885376
"170","Deongwar","DB4",40,"out",NA,NA,NA,"torulosa","mature","dead","basal",1,1.7,1.35,0.245,0.637,0.637,0,"N",0,NA,NA,-27.3272616,152.2181891,2022,3,2019,3,64.1222229003906,44.0773849487305,411.073059082031,6.76330041885376
"171","Gatton","GB1",0,"in",NA,NA,NA,"littoralis","mature","alive",NA,0,NA,NA,NA,11.3,NA,NA,"N",0,NA,NA,-27.60259,152.30561,2022,4,2020,2,34.8222236633301,48.8418502807617,430.665435791016,7.07529163360596
"172","Gatton","GB1",0,"out",NA,NA,NA,"littoralis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,-27.60259,152.30561,2022,4,2020,2,34.8222236633301,48.8418502807617,430.665435791016,7.07529163360596
"173","Gatton","GB1",10,"in",NA,NA,NA,"littoralis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,-27.6026212,152.3055074,2022,4,2020,2,34.8222236633301,48.8418502807617,430.665435791016,7.40212774276733
"174","Gatton","GB1",10,"out",NA,NA,NA,"littoralis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,-27.6026212,152.3055074,2022,4,2020,2,34.8222236633301,48.8418502807617,430.665435791016,7.40212774276733
"175","Gatton","GB1",20,"in",NA,NA,NA,"littoralis","mature","alive",NA,0,NA,NA,NA,6.048,NA,NA,"Y",NA,NA,NA,-27.6026311,152.3054065,2022,4,2020,2,36.8444442749023,48.8418502807617,430.665435791016,7.40212774276733
"176","Gatton","GB1",20,"out",NA,NA,NA,"littoralis","sapling","alive",NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,-27.6026311,152.3054065,2022,4,2020,2,36.8444442749023,48.8418502807617,430.665435791016,7.40212774276733
"177","Gatton","GB1",30,"in",NA,NA,NA,"littoralis","mature","alive",NA,0,NA,NA,NA,5.825,NA,NA,"N",0,NA,NA,-27.6026328,152.3053039,2022,4,2020,2,36.8444442749023,48.8418502807617,430.665435791016,7.40212774276733
"178","Gatton","GB1",30,"out",NA,NA,NA,"littoralis","mature","alive",NA,0,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,-27.6026328,152.3053039,2022,4,2020,2,36.8444442749023,48.8418502807617,430.665435791016,7.40212774276733
"179","Gatton","GB1",30,"out",NA,NA,NA,"littoralis","mature","alive",NA,0,NA,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.6026328,152.3053039,2022,4,2020,2,36.8444442749023,48.8418502807617,430.665435791016,7.40212774276733
"180","Gatton","GB1",40,"in",NA,NA,NA,"littoralis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.6026377,152.3052047,2022,4,2020,2,36.8444442749023,48.8418502807617,430.665435791016,7.57540416717529
"181","Gatton","GB1",40,"out",NA,NA,NA,"littoralis","mature","alive",NA,0,NA,NA,NA,NA,NA,NA,"Y",NA,NA,NA,-27.6026377,152.3052047,2022,4,2020,2,36.8444442749023,48.8418502807617,430.665435791016,7.57540416717529
"182","Gatton","GB1",40,"out",NA,NA,NA,"littoralis","mature","alive",NA,0,NA,NA,NA,NA,NA,NA,"N",0,NA,NA,-27.6026377,152.3052047,2022,4,2020,2,36.8444442749023,48.8418502807617,430.665435791016,7.57540416717529
"183","Lockyer_National_Park","LL1",0,"in",NA,NA,NA,"torulosa","mature","alive","none",0,7.04,NA,NA,18.5,NA,NA,"N",0,NA,NA,-27.49865,152.15983,2022,1,1997,25,54.6833343505859,46.622917175293,422.497100830078,9.0816011428833
"184","Lockyer_National_Park","LL1",0,"out",NA,NA,NA,"torulosa","mature","alive","none",0,4.57,NA,NA,11.6,NA,NA,"N",0,NA,NA,-27.49865,152.15983,2022,1,1997,25,54.6833343505859,46.622917175293,422.497100830078,9.0816011428833
"185","Lockyer_National_Park","LL1",10,"in",NA,NA,NA,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4987092,152.1597399,2022,1,1997,25,54.6833343505859,46.622917175293,422.497100830078,9.0816011428833
"186","Lockyer_National_Park","LL1",10,"out",NA,NA,NA,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4987092,152.1597399,2022,1,1997,25,54.6833343505859,46.622917175293,422.497100830078,9.0816011428833
"187","Lockyer_National_Park","LL1",20,"in",NA,NA,NA,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4987287,152.1596391,2022,1,1997,25,54.6833343505859,46.622917175293,422.497100830078,9.47484111785889
"188","Lockyer_National_Park","LL1",20,"out",NA,NA,NA,"torulosa","mature","alive","none",0,8.12,NA,NA,37,NA,NA,"N",0,NA,NA,-27.4987287,152.1596391,2022,1,1997,25,54.6833343505859,46.622917175293,422.497100830078,9.47484111785889
"189","Lockyer_National_Park","LL1",30,"in",NA,NA,NA,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4987397,152.1595366,2022,1,1997,25,54.7722206115723,46.622917175293,422.497100830078,9.47484111785889
"190","Lockyer_National_Park","LL1",30,"out",NA,NA,NA,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4987397,152.1595366,2022,1,1997,25,54.7722206115723,46.622917175293,422.497100830078,9.47484111785889
"191","Lockyer_National_Park","LL1",40,"in",NA,NA,NA,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4987507,152.1594359,2022,1,1997,25,54.7722206115723,46.622917175293,422.497100830078,9.47484111785889
"192","Lockyer_National_Park","LL1",40,"out",NA,NA,NA,"torulosa","mature","alive","none",0,6.91,NA,NA,30,NA,NA,"N",0,NA,NA,-27.4987507,152.1594359,2022,1,1997,25,54.7722206115723,46.622917175293,422.497100830078,9.47484111785889
"193","Lockyer_National_Park","LH1",0,"in",NA,NA,NA,"torulosa","mature","alive","none",0,7.97,NA,NA,37,NA,NA,"N",0,NA,NA,-27.46724,152.17768,2022,5,2012,10,58.3555564880371,45.2381401062012,416.244720458984,7.46626329421997
"194","Lockyer_National_Park","LH1",0,"out",NA,NA,NA,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.46724,152.17768,2022,5,2012,10,58.3555564880371,45.2381401062012,416.244720458984,7.46626329421997
"195","Lockyer_National_Park","LH1",10,"in",NA,NA,NA,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4672875,152.17732,2022,5,2012,10,57.9444427490234,45.2381401062012,416.244720458984,7.26703500747681
"196","Lockyer_National_Park","LH1",10,"out",NA,NA,NA,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4672875,152.17732,2022,5,2012,10,57.9444427490234,45.2381401062012,416.244720458984,7.26703500747681
"197","Lockyer_National_Park","LH1",20,"in",NA,NA,NA,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4672832,152.1774204,2022,5,2012,10,57.9444427490234,45.2381401062012,416.244720458984,7.26703500747681
"198","Lockyer_National_Park","LH1",20,"out",NA,NA,NA,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4672832,152.1774204,2022,5,2012,10,57.9444427490234,45.2381401062012,416.244720458984,7.26703500747681
"199","Lockyer_National_Park","LH1",30,"in",NA,NA,NA,"torulosa","mature","alive","none",0,8.15,NA,NA,34.5,NA,NA,"Y",125,NA,NA,-27.462789,152.1775216,2022,3,2012,10,58.0611114501953,45.2381401062012,416.244720458984,6.4949517250061
"200","Lockyer_National_Park","LH1",30,"out",NA,NA,NA,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.462789,152.1775216,2022,3,2012,10,58.0611114501953,45.2381401062012,416.244720458984,6.4949517250061
"201","Lockyer_National_Park","LH1",40,"in",NA,NA,NA,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4672637,152.1776228,2022,5,2012,10,58.3555564880371,45.2381401062012,416.244720458984,7.46626329421997
"202","Lockyer_National_Park","LH1",40,"out",NA,NA,NA,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4672637,152.1776228,2022,5,2012,10,58.3555564880371,45.2381401062012,416.244720458984,7.46626329421997
"203","Lockyer_National_Park","LL2",0,"in",20,80,50,"torulosa","mature","aliveburnt","none",0,5.51,NA,NA,16.8,NA,NA,"N",0,NA,NA,-27.47705,152.1616,2022,1,2002,20,54.6777763366699,45.4344749450684,420.251312255859,8.04639720916748
"204","Lockyer_National_Park","LL2",0,"out",20,80,20,"torulosa","sapling","deadburnt","none",0,2.96,NA,NA,7.1,NA,NA,"N",0,NA,NA,-27.47705,152.1616,2022,1,2002,20,54.6777763366699,45.4344749450684,420.251312255859,8.04639720916748
"205","Lockyer_National_Park","LL2",10,"in",10,0,80,"torulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4771499,152.1615468,2022,1,2002,20,58.1277770996094,45.4344749450684,420.251312255859,8.04639720916748
